stop_id,stop_name,grupo_stop_id
B_05046C1-HUALCNLCHURU,Hualquila - Canal de Churubusco,190
B_TRIOX0-GERENTES,Gerentes,191
B_TRIOX0-ETNOGRAFOS,Etnografos,191
B_01022C01-RIOCHUAQ,Rio Churubusco y Huaiquila,191
B_TRIOX0-OXXOCNLCHURU,OXXO Canal de Churubusco,192
B_TRIOX0-DIPLOMATICOS,Diplomaticos,192
B_TRIOX0-EMBAJADORES,Embajadores,192
B_01022C00-RIOCEJE5LAPURI,Rio Churubusco y Eje 5 La Purísima,192
B_TRIOX0-ARCHIVISTAS,Archivistas,193
B_010C1931-EJ4OPLZCTRAL,Eje 4 Oriente Canal Río de Churubusco - Plaza Central,193
B_01022C01-RIOCHUANALIS,Rio de Churubusco y Analistas,193
B_0500430-CHURUFCABAS,C. C. Central de Abasto - Frente a Anden C Paradero y Central de Abasto,193
B_01022C01-RIOCHUPURISIM,Rio Churubusco y Purísimas,193
B_010C1930-EJ4OPLZCTRAL,Eje 4 Oriente Canal Río de Churubusco - Plaza Central,194
B_010C1931-EJ4OAPATLACO,Eje 4 Oriente Canal Río de Churubusco - Canal de Apatlaco,194
B_0500430-CHURUAPATLAC,Canal Río de Churubusco - Apatlaco,194
B_01022C01-APACHURUBU,Canal de Apatlaco y Canal de Rio Churubusco,194
B_TRIOX0-AVCNLAPATLAC,Av. Canal de Apatlaco,194
B_0500431-CHURUEJ5OTE,Canal Río de Churubusco - Eje 5 Oriente,194
B_TRIOX0-ANASTASIOSARA,Anastasio Sarabia,195
B_0300L5-ATANASIOSARA,Atanasio G. Saravia,195
B_01022D01-AV5SARABIA,Av. 5 y Sarabia,195
B_TRIOX0-ANASTASARABIA,Anastacio Sarabia,195
B_01022D01-AGUSYAAV5,Agustin Yañez y  Av. 5,196
B_TRIOX0-ESCUADRON201,Metro Escuadrón 201,196
B_0200L8-ESCUADRON,Escuadrón 201,196
B_01022D00-AV5ESCUA201,Av. 5 y Escuadron 201,196
B_TRIOX0-EJ4OTECHURU,eje 4 Oriente Av. Rio Churubusco,197
B_01022D00-AV5CALL12,Av. 5 y Calle 12,197
B_TRIOX0-CALL2,Calle 2,197
B_01022A00-RIOCHPECALLES1,Rio churubusco y Plutarco Elías Calles,198
B_TRIOX0-PLUTARCOCALL,Av. Plutarco Elias Calles,198
B_0500431-CHURUAVTE,Río Churubusco - Av. Te,198
B_0502000-CTOIEJ4SAVTE,Circuito Interior - Eje 4 Sur Av. Te,198
B_010C1401-CHURUPLUTAR,Río Churubusco y Plutarco Elias,198
B_0100C900-CHURUTE,Río Churubusco y Av. Te,198
B_0500430-CHURUPELIASCA,Río Churubusco - Plutarco Elias Calles,198
B_01022A01-RIOCHAVTE,Rio Churubusco y Av. TE,198
B_TRIOX0-CHURUAVTE,Río Churubusco - Av. Te,198
B_TRIOX0-CHURUAZAFRAN,Río Churubusco - Azafrán,199
B_01022A00-RIOCHUAZAF,Rio Churubusco y Azafrán,199
B_0500431-AVTEAZAFRAN,Av. Te - Azafrán,199
B_01022A01-RIOCHCALL11,Rio Churubusco y Calle 11,200
B_TRIOX0-CHURUCALL9,río Churubusco - Calle 9,200
B_TRIOX0-CHURUAV8,Río Churubusco - Av. 8,201
B_01022A01-RIOCFCOMORAZAN,Rio Churubusco y Francisco Morazán,201
B_010C1900-EJ1SCALL1,Eje 1 Sur Gral. Francisco Morazán - Av. 8 Calle 1,201
B_0502001-CTOIFRAYTMIER,Circuito Interior - Fray Servando Teresa de Mier,201
B_010C1901-EJ1SBLVDPTOA,Eje 1 Sur Gral. Francisco Morazán - Av. 8 Cto. Interior Blvd. Puerto Aéreo,201
B_0502000-CTOIAV8,Circuito Interior - Av. 8,201
B_TRIOX0-BLVDTERESAMIE,Blvd. Pto. Aéreo - Teresa de Mier,201
B_TRIOX0-BLVDAV6,Blvd. Pto. Aéreo - Av. 6,202
B_010Z4J01-METRAERO,Base Metro Aeropuerto,203
B_TRIOX1-BLVDPTOAEREO,Metro Blvd. Puerto Aéreo,203
B_0500430-BLVDPTOAV4,Blvd. Puerto Aéreo - Av. 4,203
B_0200L1-PTOAEREO,Boulevard Puerto Aéreo,203
B_CONGE1-TERMINALPTO,Terminal Puerto Aéreo,203
B_0500431-CHURUPTOAER,Río Churubusco - Metro Puerto Aéreo,203
B_05001D0-EIZTACINCO,Calz. Emiliano Zapata - Cinco,204
B_0300L5-ERMITAIZTAPA,Ermita Iztapalapa,204
B_05001D1-EIZTARNESES,Calz. Ermita Iztapalapa - Arneses,204
B_01022D00-AV5ERMI,Av. 5 y Ermita,204
B_01022D01-AV5ERMI,Av. 5 y Ermita,204
B_TRIOX0-CALZERIZTAPA,Calz. Ermita Iztapalapa,204
B_TRIOX0-ANIOJUAREZ,Año de Juaréz 222,205
B_01022D01-CALL6AV5,Calle 6  y Av. 5,205
B_01022D01-RIOCDAREYES,Rio Churubusco y Cerrada los Reyes,206
B_TRIOX0-CHURU10,Churubusco 10,206
B_01022A01-RIOCEJE6SUR,Rio Churubusco y Eje 6 sur,207
B_TRIOX0-EJ6STRABSOCIA,Eje 6 sur Trabajadores Sociales,207
B_01022A00-RIOCEJE6SUR2,Rio Churubusco y Eje 6 Sur,207
B_0502000-CTOIEJ6STSOCI,Circuito Interior - Eje 6 Sur Trabajadores Sociales,207
B_0502001-CTOIEJ6STSOC,Circuito Interior - Eje 6 Sur Trabajadores Sociales,207
B_01022A01-RIOCESTETAS,Rio Churubusco y Estetas,208
B_TRIOX0-SONORA,Sonora,208
B_01022A00-RIOCHAVGIRA,Rio Churubusco y Av. Girasol,209
B_01022A01-RIOCPREPA2,Rio Churubusco y Prepa 2,209
B_TRIOX0-CHURU775,Churubusco 775,209
B_0400L9-GIRASOL,Girasol,209
B_TRIOX0-CANALTEZONTL,Canal de Tezontle,210
B_01022A00-RIOCHTEZONT,Rio Churubusco y Canal de Tezontle,210
B_0500430-CHURUTEZONTL,Río Churubusco - Canal de Tezontle,210
B_0400L9-RIOCHURUBUS,Río Churubusco,210
B_TRIOX0-OTE116,Oriente 116,211
B_0500430-CHURUOTE116,Río Churubusco - Oriente 116,211
B_01022A00-RIOCHOTE114,Rio Churubusco y Oriente 114,211
B_01022A00-RIOCHOTE116,Rio Churubusco y Oriente 116,211
B_01022A00-RIOCHURECR,Rio Churubusco  y Recreo,212
B_TRIOX0-OTE106,Oriente 106,212
B_0500430-CHURUOTE106,Río Churubusco - Oriente 106,212
B_01022A00-RIOCHOTE106,Rio Churubusco y Oriente 106,212
B_TRIOX0-OTE102,Oriente 102,213
B_0100C900-CHURUPECALL,Río Churubusco y Plutarco Elias Calles,214
B_TRIOX0-PLUTARCOELIAS,Plurtarco Elias Calles,214
B_0300L2-GOMA,Goma,214
B_0502001-CTOIEJ4SPECA,Circuito Interior - Eje 4 Sur Av. Presidente Plutarco Elias Calles,214
B_TRIOX0-AVENA,Av. Río Churubusco - Avena,215
B_01022A00-RIOCHAVENA,Rio Churubusco y Avena,215
B_0502000-CTOIEJ3SURAN,Circuito Interior - Eje 3 Sur ANil,215
B_01022A01-RIOAVENA2,Rio Churubusco y Avena,215
B_TRIOX0-EJ3SANIL,Av. Rio Churubusco - Eje 3 Sur Añil,216
B_0100C900-CHURUANIL,Río Churubusco y ANil,216
B_0500431-CHURUANIL,Río Churubusco - ANil,216
B_0502001-CTOIEJ3SANIL,Circuito Interior - Eje 3 Sur ANil,216
B_010C1400-ANILDEPORT,Añil y Palacio de los Deportes,216
B_01022A00-RIOCHAÑIL,Rio Churubusco y Añil,216
B_0100C900-ANILCHURU,Añil y Churubusco,216
B_010C1400-ANILCHURUB,Añil y Río Churubusco,216
B_0400L2-AVRIOCHURU,Av. Río Churubusco,216
B_TRIOX0-PALACIODEPOR,Palacio de los Deportes Puerta 2,217
B_TRIOX0-BLVDAV4,Blvd. pto. Aéreo-Av 4,218
B_0400L4-PLAZAEROPTO,Plaza Aeropuerto,219
B_0400L4-MPTOAEREO,Metro Boulevard Puerto Aéreo,219
B_0500431-CHURUAV8,Río Churubusco - Av. 8,219
B_01020A00-BASEBLVR2,Bulevar Puerto Aéreo BASE,219
B_01020A00-BASEBLVR1,Bulevar Puerto Aéreo BASE,219
B_0500430-BLVDPTAZARAG,Blvd. Puerto Aéreo - Calz. Ignacio Zaragoza,219
B_CONGE0-BLVDPTOAER,Blvd. Puerto Aéreo - I. Zaragoza,219
B_CONGE1-ZARAGOZA,Blvd. Pto. Aéreo - Zaragoza,219
B_TRIOX0-PLAZAEROPTO,Plaza Aeropuerto,219
B_CONGE1-BLVDPTOAER,Potzolcalli Blvd. pto. Aéreo,220
B_0400L4-C14IMSS,Clínica 14 IMSS,220
B_01020A00-CIRNTE3,Circuito Interior - Norte 3,220
B_0500430-BLVDPTOANTE3,Blvd. Puerto Aéreo - Norte 3,220
B_01020A00-CIRCLINIMSS,Circuito Interior - Clínica del IMSS,220
B_0502001-CTOINTE9,Circuito Interior - Norte 9,220
B_CONGE0-CTOINTNTE9,Circuito Interior - Norte 9,221
B_CONGE1-BLVDNTE9,Blvd. Pto. Aéreo - Norte 9,221
B_0502000-CTOINTE9,Circuito Interior - Norte 9,221
B_0500430-BLVDPTOANTE9,Blvd. Puerto Aéreo - Norte 9,221
B_0500431-BLVDPTOANTE13,Blvd. Puerto Aéreo - Norte 13,222
B_CONGE0-CTOINTNTE13,Circuito Interior - Norte 13,222
B_0400L4-BOULEVARDPTO,Boulevard Puerto Aéreo,222
B_0400L4-NTE13,Norte 13,222
B_CONGE1-BLVDNTE13,Blvd. Pto. Aéreo - Norte 13,222
B_0500430-BLVDPTOANTE17,Blvd. Puerto Aéreo - Norte 17,222
B_01020A00-CIRNTE13,Circuito Interior - Norte 13,222
B_01020A00-CIRTINTNTE13,Circuito Interior - Norte 13,222
B_01020A00-CIRTNTE17,Circuito Interior - Norte 17,223
B_CONGE1-BLVDNTE17,Blvd. Pto. Aéreo - Norte 17,223
B_0502000-CTOIAEROCIVIL,Circuito Interior - Aeropuerto Civil,224
B_CONGE1-NTE33,Norte 33,224
B_0500431-BLVDPTOAERO,Blvd. Puero Aéreo - Aeropuerto,224
B_01020A00-CIRNTE33,Circuito Interior - Norte 33,224
B_0502001-CTOINTE33,Circuito Interior - Norte 33,224
B_01020A00-CIRMORE,Circuito Interior - Morelos,225
B_CONGE0-AVMORELOS,Cto. Interior - Av. Morelos,225
B_0400L4-MORELOS,Morelos,225
B_CONGE1-PERSIA,Persia,225
B_0500431-CONSUIRAPUAT,Río Consulado - Irapuato,225
B_0500431-CONSUMORELO,Río Consulado - Morelos,225
B_CONGE1-RIOCONS2941,Río Consulado 2941,226
B_01020A00-CIRTSIBE,Circuito Interior - Siberia,226
B_01020A00-CIRMTROCEAL5,Circuito Interior - Metro Oceanía L5,227
B_0400L4-OCEANIA0,Oceanía,227
B_0500430-JLF504,José Loreto Fabela - 504,227
B_0502001-CTOIOCEANIA,Circuito Interior - Av. Oceanía,227
B_CONGE1-MOCEANIA,Metro Oceania,227
B_0200L5-OCEANIA,Oceanía,227
B_010C1001-MOCEANIA,Metro Oceanía,227
B_0400L4-OCEANIA1,Oceanía,227
B_CONGE0-AVOCEANIA,Cto. Interior - Av. Oceania,227
B_0500430-BOLIMANCHURI,Bolivares - Manchuria,227
B_01020A00-CIRMETOCEA,Circuito Interior - Metro Oceanía,227
B_0500431-CONSUOCEANIA,Río Consulado - Oceanía,227
B_CONGE0-AV535,Av. 535,228
B_010Z4F00-CIRINTCONP,Circuito Interior Av. Río Consulado y Pekin,228
B_0400L4-AV535,Av. 535,228
B_01020A00-CIRTINAV535,Circuito Interior - Av 535,228
B_01020A00-CIRPEKIN,Circuito Interior - Pekín,228
B_CONGE1-PEKIN,Pekin,228
B_0400L4-PEKIN,Pekín,228
B_CONGE1-PEQUINES,Pequines,229
B_CONGE0-MARAGON,Río Consulado - Metro Aragon,229
B_0200L5-ARAGON,Aragón,229
B_01020A00-CIRMETARAGO,Circuito Interior - Metro Aragón,229
B_01020A00-CIRMETRARG,Circuito Interior - Metro Aragón,229
B_CONGE0-RIOCONS2350,Río Consulado 2350,230
B_CONGE1-RIOCONS2332,Río Consulado 2332,230
B_CONGE1-EDOMOLINA,Eduardo Molina,231
B_010Z4A00-E3INEDMOPIN,Eje 3 Ote. Ing Eduardo Molina y Calle Platino,231
B_010Z4F01-CIRINTRCONS,Eje 3 Ote. Ing Eduardo Molina y Circuito Interior Río Consulado,231
B_01020A00-CIREDUMOL2,Circuito Interior - Eduardo Molina,231
B_CONGE1-RIOCONS275,Río Consulado 275,232
B_01020A00-CIRTMTROCONSU,Circuito Interior - Metro Consulado,232
B_01020A00-CIRTMETCONSU,Circuito Interior - Metro Consulado,232
B_0500370-CUNIONRCONS,Honorable Congreso de la Unión - Río Consulado,233
B_CONGE1-RIOCONS2010,Río Consulado 2010,233
B_01020A00-CIRTCONGUNI1,Circuito Interior - Congreso de la Unión,233
B_CONGE0-MVALLEGMZ,Metro Valle Gómez,234
B_01020A00-CIRTMTOVALLGMZ,Circuito Interior - Metro Valle Gómez,234
B_0200L5-VALLEGOMEZ,Valle Gómez,234
B_CONGE1-VALLGMZ,Valle Gómez,234
B_01020A00-CIRTVALLGMZ,Circuito Interior - Metro Valle Gómez,234
B_CONGE1-RIOCONS174,Río Consulado 174,235
B_01020A00-CIRMERTMIST,Circuito Interior - Metro Misterios,236
B_01020A00-CIRTMETRMIST,Circuito Interior- Metro Misterios,236
B_0200L5-MISTERIOS,Misterios,236
B_CONGE1-MISTERIOS,Metro Misterios,236
B_CONGE0-MISTERIOS,Metro Misterios,236
B_01020A00-CIRTAMAG,Circuito Interior - Tamagno,237
B_CONGE1-RIOCONS1501,Río Consulado 1501,237
B_01020A00-CIPAGANINI,Circuito Interior - Puente de Paganini,237
B_CONGE1-FPEVILLANUE,Felipe Villanueva,238
B_CONGE1-TILOS,Tilos,239
B_CONGE1-JACARNDPGR,Paseo de las Jacarandas - PGR,240
B_010C1000-EULAGZJARDIN,Eulalia Gúzman y Jardín,241
B_CONGE0-EULALIAGUZM,Eulalia Guzman,241
B_CONGE1-EULALIAGUZM,Eulalia  Guzman,241
B_010C1000-EULAGZCTO,Eulalia Gúzman y Circuito,241
B_010C1001-EULAGZCONSU,Eulalia Gúzman y Río Consulado,241
B_01020A00-CIREJE2NTE,Circuito Interior - Eje 2 Norte,241
B_CONGE1-ITINDUS255,Instituto Tecnico Industrial 255,242
B_01020A00-CICASTOMAS,Circuito Interior - Casco de Santo Tomas,242
B_0502001-CTOIRSCOSME,Circuito Interior - Ribera de San Cosme,243
B_0502000-CTOIRSCOSME,Circuito Interior - Ribera de San Cosme,243
B_01020A00-CIRIVSNCOSME,Circuito Interior - Rivera de San Cosme,243
B_05019A1-VFABRERIBERA,Virginia Fabregas - Ribera de San Cosme,243
B_CONGE0-RIBCOSME,Ribera de san Cosme,243
B_010C1600-MXTCBCTOB,México-Tacuba - Circuito Bicentenario,243
B_010C1600-RIBFABREGAS,Ribera San Cosme - Virginia Fabregas,243
B_010C1601-RIBNOGAL,Ribera de San Cosme - Nogal,243
B_CONGE1-RIBCOSME,Ribera de San Cosme,243
B_CONGE1-RIOTIBER13,Río tiber 13,244
B_05019A1-CTOMOEJ2PTE,Circuito Interior Melchor Ocampo - Eje 2 Poniente Río Tiber ,244
B_01020A00-CIRRIOTIBER,Circuito Interior - Río Tíber,244
B_CONGE1-MOCAM330,Melchor Ocampo 330,245
B_01020A00-CIRTRIOBALS,Circuito Interior - Río Balsas,245
B_05019A0-CTOMOHERODO,Circuito Interior Melchor Ocampo - Herodoto,245
B_01020A00-CIRTRIODUERO,Circuito Interior - Río Duero,246
B_01020A00-CIRVICHUG,Circuito Interior - Víctor Hugo,246
B_CONGE1-MOCAM380,Melchor Ocampo 380,246
B_CONGE1-MOCAM1351,Melchor Ocampo 1351,247
B_CONGE0-MNOESCOBED,Mariano Escobedo,247
B_CONGE1-JVASC678,José Vasconcelos 678,248
B_010C1301-CHAPULT,Chapultepec,249
B_010C1800-CETRAMCHAPU,CETRAM Chapultepec (base),249
B_CONGE1-JVASC158,José Vasconcelo 158,249
B_010C1960-AVCHAPULTE,Av. Chapultepec - Metro Chapultepec,250
B_05115A0-VERACRUZ,Veracruz,250
B_01020A00-CIMTOCHAPU,Circuito Interior - Metro Chapultepec,250
B_COREV1-AGUSMELGAR,Agustín Melgar,250
B_010241-DNTECHAP,Sobre Av. Veracruz y Av. Chapultepec,250
B_CONGE1-AMELGARCHA,Agustín Melgar - Metro Chapultepec,250
B_0100C700-CHAPULTEPEC,Base Cetram Chapultepec,250
B_05013A1-VERACRUZ,Veracruz,250
B_0502001-CTOICHAPULTE,Circuito Interior - Metro Chapultepec,250
B_CONGE0-AGUSMELGAR,Agustín Melgar,250
B_01021B00-CINTAGUSMELG,Circuito Interior y Agustín Melgar,250
B_0502000-CTOICHAPULTE,Circuito Interior - Metro Chapultepec,250
B_CONGE1-JVASCONCE66,José Vasconcelos 66,251
B_05013A0-JVASCONCELOS,José Vasconcelos,252
B_05115A0-JUANESCUTI,Juan Escutia,252
B_010C1960-VASCEJ2SJESC,Maestro José Vasconcelos - Eje 2 Sur Juan Escutia,252
B_CONGE1-EJ2SJESCUTI,eje 2 Sur Juan Escutia,252
B_05013A1-JUANESCUTIA,Juan Escutia,252
B_01020A00-CIRCONST,Circuito Interior - Constituyentes,252
B_CONGE0-CONSTITUYN,Av. Constituyentes,252
B_0100C920-CYTESJVASC,Constituyentes y José Vasconcelos,252
B_0100C920-JESCUTZAMO,Juan Escutia y Zamora,252
B_010C1961-CANOESTEVA,Juan Cano - Gobernador Ignacio Esteva,253
B_CONGE1-CHICONTEPEC,Chicontepec,253
B_0100C940-JVASCCHICON,José Vasconcelos y Chicontepec,253
B_010C1961-VASCEJ4S,Maestro José Vasconcelos - Eje  4 Sur Gob. Agustín Vicente Eguia,254
B_01020A00-CIRVICEEGUIA,Circuito Interior - Vicente Eguía,254
B_0502000-CTOIEJ4SBFRAN,Circuito Interior - Eje 4 Sur Benjamín Franklin,254
B_03SL01-SALLEOP,De La Salle,254
B_CONGE0-BFRANKLIN,Jalisco - Benjamín Franklin,254
B_05115A1-GOBVICENEGUI,Gobernador Vicente Eguia,254
B_0100C901-GAVEJPEREZ,Gob. Agustín V. Eguia y Joaquín Pérez,254
B_0100C900-AVEJALIS,Agustín V. Eguia y Av. Jalisco,254
B_COREV0-BFRANKLIN1,Benjamín Franklin,254
B_01021A01-CIRINTBFRANK,Circuito Interior y Benjamin Franklin,254
B_CONGE1-VEGUIAJALISC,Vicente Eguia - Jalisco,254
B_0100C900-OBSLIRA,Observatorio y Parque Lira,255
B_CONGE0-MTACUBAYA,Metro Tacubaya,255
B_010C1960-MORANVASCON,Gral. José Morán - Maestro José Vasconcelos,256
B_01020A00-CIRBENHILL,Circuito Interior - Benjamín Hill,256
B_03SL01-SALLE,De La Salle,256
B_CONGE0-IESTEVA,Ignacio esteva,256
B_0100C940-JMORAPASANT,José Moran y Pedro Antonio de los Santos,256
B_COREV0-GRALPEDROAN,Gral. Pedro Antonio de los Santos,256
B_010C1301-THIERSDARWIN,Thiers y Darwin,257
B_CONGE0-MOCAMPO365,Melchor Ocampo 365,257
B_01020A00-CIRTTHEIRS,Circuito Interior - Thiers,257
B_01020A00-CIBAHSTABAR,Circuito Interior - Bahía de Santa Bárbara,258
B_CONGE0-BAHIASCEN,Bahia de la Ascencion,258
B_05019A0-CTOMOMNAL,Circuito Interior Melchor Ocampo - Marina Nacional,259
B_CONGE0-MARINANAL,Marina Nacional,259
B_05019A1-CTOMOMNAL,Circuito Interior Melchor Ocampo - Marina Nacional,259
B_0502001-CTOIMCARPIO,Circuito Interior - Manuel Carpio,260
B_CONGE0-MCARPIO,Manuel Carpio,260
B_0502000-CTOIMCARPIO,Circuito Interior - Manuel Carpio,260
B_01020A00-CIRTMANUCARP,Circuito Interior - Manuel Carpio,260
B_0500181-CGALLRCONSUL,Calz. de los Gallos - Río Consulado,261
B_CONGE0-CALZGALLOS,Calz. de los Gallos,261
B_01020A00-CIRALBAH,Circuito Interior - Albahaca,262
B_CONGE0-RIOCONS680,Río Consulado 680,262
B_01020A00-CIRPINE,Circuito Interior - Pino,263
B_05059A0-PINORIOCONSU,Pino - Río Consulado,263
B_01020A00-CIRTGUAYABO,Circuito Interior - Guayabo,263
B_CONGE0-JACAPINO,Paseo de las Jacarandas - Pino,263
B_CONGE0-JACARATLAXC,Paseo de las Jacarandas - Tlaxcaltecas,264
B_01020A00-CIRTHOSPRAZA,Circuito Interior - Hospital la Raza,264
B_0502000-CTOINSRUGEN,Circuito Interior - Av. Insurgentes,264
B_0502001-CTOIVALLEJO,Circuito Interior - Calz. Vallejo,264
B_CONGE0-RIOCONS1410,Río Consulado 1410,265
B_0502001-CTOIEJCTRLLC,Circuito Interior - Eje Central Lázaro Cardenas,265
B_0400L1-RIOCONSUL1,Río Consulado,265
B_01020A00-CIREJECENTR,Circuito Interior - Eje Central,265
B_0400L1-RIOCONSUL0,Río Consulado,265
B_0100Z120-JACLAVE1,José A. Clave,265
B_0100Z120-AVEJECNTRAL,Av. Eje Central,265
B_0502000-CTOIEJCTRLCAR,Circuito Interior - Eje Central Lázaro Cardenas,265
B_01020A00-CIRTCONGUNI2,Circuito Interior - Congreso de la Unión,266
B_CONGE0-MCONSULADO,Metro Consulado,266
B_0200L5-CONSULADO,Consulado,266
B_CONGE0-NTE72,Norte 72,267
B_01020A00-CIRMTOEDUMOL,Circuito Interior - Metro Eduardo Molina,268
B_0502000-CTOIEDOMOLIN,Circuito Interior - Eduardo Molina,268
B_0502001-CTOIEDOMOLIN,Circuito Interior - Metro Eduardo Molina,268
B_0200L5-EDUARDOMOLI,Eduardo Molina,268
B_CONGE0-MEDOMOLINA,Metro Eduardo Molina,268
B_01020A00-CIREDUMOL1,Circuito Interior - Metro Eduardo Molina,268
B_010Z4D01-N86OTE81,Norte 86 y Oriente 81,268
B_CONGE0-AV549,Av. 549,269
B_0400L4-FORMOSA,Formosa,269
B_01020A00-CIFORMOSA,Circuito Interior - Formosa,269
B_0400L4-CALLE549,Calle 549,269
B_CONGE0-NTE178,Cto. Interior - Norte 178,270
B_0500431-CONSUNTE178,Río Consulado - Norte 178,270
B_01020A00-CIRTNTE180,Circuito Interior - Norte 180,270
B_0500431-CONSUPENON,Río Consulado - Av. del Peñon,271
B_CONGE0-AVPENON,Cto. Interior - Av. del Peñon,271
B_CONGE0-CTOINTERMAE,Circuito Interior - Metro Terminal Aerea,272
B_0200L5-TNALAEREA,Terminal Aérea,272
B_0400L4-TNALAEREA,Terminal Aérea,272
B_01020A00-CIRTERMIAEREA,Circuito Interior -Metro Terminal Aérea,272
B_CONGE0-CTOINTNOR,Circuito Interior NOR,273
B_0400L4-NTE25,Norte 25,273
B_0500431-BLVDPTOAMIRAD,Blvd. Puerto Aéreo - Frente al Mirador,273
B_01020A00-CIRTNTE25,Circuito Interior - Norte 25,273
B_CONGE0-BLVDPTOA87,Blvd. Pto. Aéreo 87,274
B_0500431-BLVDPTOAVIAC,Blvd. Puerto Aéreo - Aviación Comercial,274
B_COREV0-EJE10SUR,Eje 10 Sur,275
B_01021A01-REVEJE10SUR,Revolución y Eje 10 sur,275
B_05123A1-AVREVOLUCION,Av. Revolución,275
B_0501251-PLAZALORETO,Plaza Loreto,275
B_05013A0-EJE10RIOMAGD,Eje 10 Río de la Magdalena,275
B_COREV1-EJE10SUR,Eje 10 Sur,275
B_05013A1-RIOMAGDALENA,Río Magdalena,275
B_01021A00-REVEJE10SUR,Revolución y Eje 10 sur,275
B_COREV0-ALTAMIRANO,Altamirano,276
B_01021D00-ALTALORETO,Altamirano y Loreto,276
B_COREV1-ALTAMIRANO,Altamirano,276
B_01021A01-REVALTAM,Revolución y Altamirano,276
B_01021A00-REVYALTA,Revolución y Altamirano,276
B_05013A0-ALTAMIRANO,Altamirano,276
B_05013A1-ALTAMIRANO,Altamirano,276
B_01021A00-REVOLYCAUAH,Revolución y Cuauhtémoc,277
B_05013A0-REYCUAUHTEM,Rey Cuauhtémoc,277
B_05013A1-REYCUAUHTE,Rey Cuauhtémoc,277
B_01021A01-REVCUAU,Revolución y Cuauhtémoc,277
B_COREV0-REYCUAUHTE,Rey Cuauhtémoc,277
B_COREV1-REYCUAUHT,Rey Cuauhtemoc,277
B_05013A1-DRGALVEZ,Dr. Galvez,278
B_COREV1-DRGALVEZ,Dr. Galvez,278
B_05013A0-DRGALVEZ,Dr. Galvez,278
B_COREV0-DRGALVEZ,Dr. Galvez,278
B_010Z2A00-BASEDRGALV,Base Dr. Galvez,278
B_01021A00-REVDRGALV,Revolución y Dr. Gálvez,278
B_010Z2A00-DRGALVEZ,Dr. Galvez,278
B_COREV0-LASFLORES,Altavista Las Flores,279
B_COREV1-LASFLORES,Altavista Las Flores,279
B_010Z2A00-LASFLORES,Las Flores,279
B_0501160-AVREVOLUCION,Av. Revolución,279
B_05121A0-ALTAVSTFLORE,Altavista - Las Flores,279
B_0501160-CNODSTLEON,Camino al Desierto de los Leones,280
B_010Z2A00-ALTAVISTA1,Altavista,280
B_0501161-AVALTAVISTA,Av. Altavista,280
B_05116A0-CRACOVIASU,Cracovia Sumesa,280
B_05116A1-REVOLUCION,Revolución,280
B_05121A1-CNODTOLEONS,Camino al Desierto de los Leones,280
B_05013A0-CNODTOLEONE,Camino al Desierto de los Leones,280
B_COREV0-ALTAVISTA,Av. Revolución - Altavista,280
B_COREV1-ALTLASFLORES,Altavista Las Flores,280
B_010Z2A00-ALTAVISTA2,Altavista,280
B_01021A00-REVMARILUIS,Revolución y María Luisa,281
B_010Z2A00-MALUISA,Maria Luisa,281
B_COREV0-MALUISA,Av. Revolución - María Luisa,281
B_05013A1-MALUISA,María Luisa (ISSSTE),281
B_0501161-MALUISA,María Luisa,281
B_COREV1-MALUISA,María Luisa,281
B_COREV0-TLACOPAC,Tlacopac,282
B_0501160-FERVILLAPAN,Fernando Villalpando,282
B_0501161-TLACOPAC,Tlacopac,282
B_010Z2A00-TLACOPAC,Tlacopac,282
B_01021A00-REVFERNVILLA,Revolución y Fernando Villalpando,282
B_COREV1-FERVILLALPAN,Fernando Villalpando,282
B_010Z2A00-ROBERBOCKER,Roberto Böcker,283
B_COREV0-ROBERBOKER,Roberto Boker,283
B_01021A00-REVRICARCAST,Revolución y Ricardo Castro,283
B_COREV1-RICARCASTRO,Ricardo Castro,283
B_01021A00-REVOLSOFIA,Revolución y Sofía,284
B_010Z2A00-SOFIA,Sofia,284
B_COREV0-SOFIA,Sofia,284
B_05013A1-JUVENTINOROS,Juventino Rosas,284
B_0501161-SOFIA,Sofia,284
B_COREV1-SOFIA,Sofia,284
B_COREV1-FPEVILLANVA,Felipe Villanueva,285
B_05013A1-JUANPABLOII,Juan Pablo II,285
B_01021A00-REVFELIVILLNUE,Revolución y Felipe Villa Nueva,285
B_010Z2A00-CORREGIDORA,Corregidora,285
B_0501161-ALFOCASO,Alfonso Caso,285
B_01021A01-REVCORREG,Revolución y Corregidora,285
B_0501160-FPEVILLANV,Felipe Villanueva,285
B_COREV1-BMUERTO,Metro Barranca del Muerto,286
B_05013A1-BARRAMUERTO,Barranca del Muerto,286
B_05121A1-MBARRANMUER,Metro Barranca del Muerto,286
B_010Z2A00-BARRMUERTO1,Barranca del Muerto,286
B_010Z2C00-CETRAMBAM1,Base CETRAM Barranca del Muerto,286
B_0200L7-BARRANCA,Barranca del Muerto,286
B_01021A00-REVBARRMUERT,Revolución y Metro Barranca del Muerto,286
B_01021A01-REVBARRMUER,Revolución y Metro Barranca del Muerto,286
B_010Z2E00-JUANTINOCO,Juan Tinoco,287
B_COREV1-JMVELASCO,José María Velasco,287
B_COREV0-JUANTINOCO,Juan Tinoco,287
